# scenario_id: 20
# description: Forward fall when trying to sit down
# age: 32
# height_m: 1.75
# sex: male
# weight_kg: 80.0
t,ax,ay,az,gx,gy,gz,pelvis_z,pelvis_vx,impact_n,accel_mag,fall
19.14,-0.01467,0.02584,-9.78256,0.01054,-0.00397,0.0118,0.08295,-5e-05,0.0,9.7826,1
19.15,-0.00422,0.0297,-9.78262,0.00911,-0.00061,0.01261,0.08293,0.0003,0.0,9.78267,1
19.16,0.00622,0.03356,-9.78269,0.00769,0.00275,0.01342,0.0829,0.00065,0.0,9.78274,1
19.17,0.01362,0.03861,-9.78263,0.00655,0.005,0.01388,0.08289,0.00087,0.0,9.78271,1
19.18,0.01494,0.04601,-9.78233,0.00595,0.00502,0.01365,0.0829,0.00083,0.0,9.78245,1
19.19,0.01625,0.05341,-9.78202,0.00536,0.00504,0.01343,0.08291,0.00079,0.0,9.78218,1
19.2,0.01757,0.06081,-9.78172,0.00476,0.00506,0.0132,0.08292,0.00074,0.0,9.78193,1
19.21,0.01379,0.06137,-9.78332,0.00507,0.00543,0.01156,0.08292,0.0007,0.0,9.78353,1
19.22,0.01002,0.06192,-9.78492,0.00538,0.00581,0.00992,0.08292,0.00065,0.0,9.78512,1
19.23,0.00624,0.06248,-9.78652,0.00568,0.00618,0.00828,0.08291,0.0006,0.0,9.78673,1
19.24,0.00074,0.05644,-9.78463,0.00447,0.00727,0.00764,0.08289,0.0005,0.0,9.78479,1
19.25,-0.00564,0.0471,-9.78098,0.00249,0.00872,0.00751,0.08287,0.00038,0.0,9.78109,1
19.26,-0.01201,0.03776,-9.77733,0.00051,0.01017,0.00737,0.08285,0.00026,0.0,9.77741,1
19.27,-0.01549,0.02707,-9.77553,-0.00026,0.01058,0.0071,0.08283,0.0002,0.0,9.77558,1
19.28,-0.01316,0.01369,-9.77745,0.00138,0.00893,0.00654,0.08285,0.00028,0.0,9.77747,1
19.29,-0.01084,0.00032,-9.77936,0.00302,0.00727,0.00599,0.08286,0.00035,0.0,9.77937,1
19.3,-0.00852,-0.01306,-9.78127,0.00466,0.00561,0.00543,0.08287,0.00043,0.0,9.78129,1
19.31,0.00095,-0.00101,-9.78687,0.0035,0.00522,0.005,0.08287,0.00044,0.0,9.78687,1
19.32,0.01042,0.01104,-9.79247,0.00235,0.00482,0.00458,0.08286,0.00045,0.0,9.79248,1
19.33,0.01989,0.02309,-9.79807,0.00119,0.00443,0.00415,0.08286,0.00046,0.0,9.79812,1
19.34,0.0244,0.02855,-9.79629,0.00275,0.00531,0.00329,0.08284,0.00057,0.0,9.79636,1
19.35,0.02643,0.0307,-9.79083,0.00566,0.00682,0.00222,0.08282,0.00074,0.0,9.79091,1
19.36,0.02845,0.03286,-9.78536,0.00857,0.00834,0.00114,0.08279,0.00091,0.0,9.78546,1
19.37,0.02889,0.03287,-9.78009,0.01061,0.00922,0.00056,0.08278,0.00099,0.0,9.78019,1
19.38,0.02616,0.02857,-9.77521,0.01091,0.00884,0.00097,0.08279,0.0009,0.0,9.77529,1
19.39,0.02343,0.02427,-9.77033,0.01121,0.00846,0.00138,0.0828,0.0008,0.0,9.77039,1
19.4,0.02069,0.01998,-9.76545,0.01151,0.00808,0.00179,0.08282,0.0007,0.0,9.76549,1
19.41,0.01805,0.01897,-9.76482,0.01143,0.00828,0.0013,0.08281,0.00057,0.0,9.76485,1
19.42,0.0154,0.01796,-9.76419,0.01135,0.00848,0.00081,0.08281,0.00044,0.0,9.76422,1
19.43,0.01276,0.01695,-9.76356,0.01126,0.00868,0.00032,0.08281,0.0003,0.0,9.76358,1
19.44,0.01656,0.01679,-9.75728,0.00987,0.00892,0.00071,0.0828,0.00028,0.0,9.75731,1
19.45,0.02358,0.01706,-9.74819,0.00782,0.00917,0.00155,0.08279,0.00031,0.0,9.74823,1
19.46,0.0306,0.01733,-9.7391,0.00577,0.00943,0.00239,0.08278,0.00034,0.0,9.73916,1
19.47,0.0332,0.02171,-9.73159,0.00333,0.00992,0.00162,0.08277,0.00042,0.0,9.73167,1
19.48,0.02698,0.03429,-9.72725,9e-05,0.0109,-0.00238,0.08274,0.00057,0.0,9.72735,1
19.49,0.02075,0.04688,-9.72291,-0.00315,0.01187,-0.00639,0.08271,0.00073,0.0,9.72305,1
19.5,0.01453,0.05946,-9.71858,-0.00639,0.01284,-0.01039,0.08269,0.00089,0.0,9.71877,1
19.51,0.00932,0.06014,-9.72599,-0.00501,0.01132,-0.00681,0.0827,0.00071,0.0,9.72618,1
19.52,0.0041,0.06081,-9.73339,-0.00364,0.00981,-0.00324,0.0827,0.00052,0.0,9.73359,1
19.53,-0.00111,0.06149,-9.7408,-0.00226,0.00829,0.00033,0.08271,0.00033,0.0,9.741,1
19.54,-0.00891,0.06112,-9.73913,0.00031,0.00738,0.00079,0.08272,0.00028,0.0,9.73932,1
19.55,-0.01802,0.06023,-9.73291,0.00348,0.00679,-0.00029,0.08272,0.00029,0.0,9.73311,1
19.56,-0.02713,0.05934,-9.72669,0.00666,0.00619,-0.00138,0.08272,0.00031,0.0,9.72691,1
19.57,-0.02834,0.06261,-9.72238,0.00853,0.00573,-0.00197,0.08271,0.00032,0.0,9.72262,1
19.58,-0.01376,0.07419,-9.7219,0.0078,0.00553,-0.00156,0.08271,0.00031,0.0,9.72219,1
19.59,0.00081,0.08578,-9.72142,0.00708,0.00534,-0.00116,0.0827,0.0003,0.0,9.7218,1
19.6,0.01538,0.09737,-9.72094,0.00635,0.00515,-0.00075,0.08269,0.0003,0.0,9.72144,1
19.61,0.01713,0.10084,-9.72005,0.00631,0.00643,-0.00013,0.08267,0.00032,0.0,9.72059,1
19.62,0.01888,0.10431,-9.71916,0.00626,0.00772,0.00049,0.08265,0.00034,0.0,9.71974,1
19.63,0.02063,0.10778,-9.71827,0.00621,0.00901,0.0011,0.08263,0.00036,0.0,9.71889,1
19.64,0.02391,0.11404,-9.7249,0.00698,0.00841,0.00058,0.08263,0.00031,0.0,9.7256,1
19.65,0.02796,0.12168,-9.73529,0.00816,0.00688,-0.00052,0.08264,0.00023,0.0,9.73609,1
19.66,0.032,0.12932,-9.74567,0.00933,0.00534,-0.00162,0.08264,0.00015,0.0,9.74658,1
19.67,0.03487,0.13911,-9.75629,0.01009,0.00452,-0.0021,0.08265,0.00012,0.0,9.75735,1
19.68,0.03537,0.1532,-9.76739,0.01002,0.00514,-0.00136,0.08264,0.00018,0.0,9.76865,1
19.69,0.03588,0.16728,-9.77848,0.00994,0.00576,-0.00062,0.08264,0.00023,0.0,9.77998,1
19.7,0.03638,0.18137,-9.78957,0.00986,0.00638,0.00013,0.08263,0.00029,0.0,9.79132,1
19.71,0.03368,0.1679,-9.78623,0.00893,0.00392,0.00202,0.08263,0.00031,0.0,9.78773,1
19.72,0.03098,0.15443,-9.78288,0.00799,0.00146,0.00391,0.08262,0.00033,0.0,9.78415,1
19.73,0.02828,0.14096,-9.77953,0.00705,-0.001,0.0058,0.08261,0.00034,0.0,9.78059,1
19.74,0.02902,0.13236,-9.77744,0.00804,-0.00196,0.0071,0.0826,0.00023,0.0,9.77838,1
19.75,0.03147,0.12619,-9.77597,0.00999,-0.00218,0.0081,0.08259,5e-05,0.0,9.77684,1
19.76,0.03393,0.12003,-9.7745,0.01193,-0.00241,0.0091,0.08259,-0.00013,0.0,9.7753,1
19.77,0.03461,0.11858,-9.77244,0.01322,-0.00292,0.00983,0.08258,-0.00021,0.0,9.77323,1
19.78,0.03175,0.12659,-9.76921,0.0132,-0.00401,0.01002,0.08257,-9e-05,0.0,9.77008,1
19.79,0.02889,0.1346,-9.76597,0.01318,-0.0051,0.01021,0.08256,3e-05,0.0,9.76694,1
19.8,0.02603,0.14262,-9.76273,0.01316,-0.0062,0.01041,0.08256,0.00014,0.0,9.7638,1
19.81,0.01757,0.13173,-9.76723,0.01284,-0.00377,0.01068,0.08253,0.00031,0.0,9.76813,1
19.82,0.00911,0.12084,-9.77173,0.01252,-0.00134,0.01095,0.0825,0.00048,0.0,9.77248,1
19.83,0.00066,0.10996,-9.77623,0.0122,0.00109,0.01122,0.08248,0.00065,0.0,9.77685,1
19.84,0.00858,0.10392,-9.77627,0.01129,0.00189,0.01085,0.08248,0.00072,0.0,9.77682,1
19.85,0.02469,0.10031,-9.77407,0.0101,0.00186,0.01015,0.08249,0.00074,0.0,9.77462,1
19.86,0.04081,0.09671,-9.77188,0.0089,0.00183,0.00945,0.0825,0.00076,0.0,9.77244,1
19.87,0.05164,0.09257,-9.76847,0.0086,0.00243,0.00836,0.0825,0.00067,0.0,9.76905,1
19.88,0.05193,0.08737,-9.76265,0.01012,0.00426,0.00646,0.0825,0.00038,0.0,9.76318,1
19.89,0.05222,0.08217,-9.75684,0.01164,0.0061,0.00456,0.0825,9e-05,0.0,9.75732,1
19.9,0.05251,0.07697,-9.75102,0.01315,0.00794,0.00266,0.0825,-0.0002,0.0,9.75146,1
19.91,0.0572,0.0879,-9.75654,0.01398,0.00787,0.00291,0.08249,-8e-05,0.0,9.7571,1
19.92,0.06188,0.09882,-9.76206,0.0148,0.0078,0.00316,0.08248,4e-05,0.0,9.76275,1
19.93,0.06656,0.10974,-9.76758,0.01562,0.00773,0.00341,0.08247,0.00016,0.0,9.76842,1
19.94,0.06193,0.11071,-9.76073,0.01545,0.00821,0.00336,0.08247,0.00024,0.0,9.76156,1
19.95,0.05264,0.1067,-9.74771,0.01478,0.00897,0.00317,0.08246,0.00031,0.0,9.74843,1
19.96,0.04335,0.10268,-9.73468,0.01411,0.00972,0.00298,0.08245,0.00038,0.0,9.73532,1
19.97,0.0339,0.10348,-9.72912,0.01301,0.00993,0.0024,0.08244,0.00043,0.0,9.72973,1
19.98,0.02415,0.11389,-9.7385,0.01105,0.00903,0.00104,0.08241,0.00043,0.0,9.7392,1
19.99,0.0144,0.12431,-9.74789,0.00909,0.00813,-0.00031,0.08239,0.00042,0.0,9.74869,1
20.0,0.00465,0.13473,-9.75727,0.00713,0.00724,-0.00166,0.08236,0.00042,0.0,9.7582,1
20.01,0.00531,0.12809,-9.75364,0.00869,0.0064,-0.00074,0.08237,0.00053,0.0,9.75448,1
20.02,0.00598,0.12145,-9.75001,0.01024,0.00557,0.00017,0.08238,0.00064,0.0,9.75077,1
20.03,0.00664,0.11481,-9.74638,0.0118,0.00474,0.00109,0.08238,0.00075,0.0,9.74706,1
20.04,0.01068,0.11714,-9.75084,0.01242,0.00326,0.00194,0.08239,0.00075,0.0,9.75155,1
20.05,0.01642,0.12395,-9.75934,0.01257,0.00144,0.00275,0.08238,0.00069,0.0,9.76014,1
20.06,0.02215,0.13076,-9.76784,0.01273,-0.00037,0.00356,0.08238,0.00064,0.0,9.76874,1
20.07,0.0278,0.13149,-9.77504,0.01322,-0.0023,0.00399,0.08238,0.00051,0.0,9.77596,1
20.08,0.0333,0.12006,-9.77965,0.01436,-0.00447,0.00363,0.08238,0.00026,0.0,9.78045,1
20.09,0.0388,0.10863,-9.78426,0.0155,-0.00664,0.00326,0.08237,0.0,0.0,9.78494,1
20.1,0.0443,0.0972,-9.78887,0.01664,-0.00882,0.0029,0.08236,-0.00025,0.0,9.78946,1
20.11,0.04342,0.09574,-9.78704,0.01702,-0.00773,0.00385,0.08235,-0.00016,0.0,9.78761,1
20.12,0.04255,0.09428,-9.78521,0.01741,-0.00665,0.00479,0.08235,-6e-05,0.0,9.78576,1
20.13,0.04167,0.09282,-9.78338,0.01779,-0.00556,0.00574,0.08234,4e-05,0.0,9.7839,1
20.14,0.03806,0.09487,-9.78123,0.018,-0.00472,0.00617,0.08232,0.00024,0.0,9.78176,1
20.15,0.03307,0.09867,-9.77892,0.01813,-0.00401,0.00635,0.08229,0.0005,0.0,9.77948,1
20.16,0.02809,0.10248,-9.77662,0.01825,-0.0033,0.00653,0.08227,0.00075,0.0,9.7772,1
20.17,0.02121,0.10377,-9.77657,0.01808,-0.00274,0.00692,0.08225,0.00084,0.0,9.77715,1
20.18,0.01056,0.10005,-9.78104,0.01731,-0.0025,0.0077,0.08226,0.00061,0.0,9.78155,1
20.19,-0.0001,0.09633,-9.7855,0.01654,-0.00226,0.00849,0.08228,0.00038,0.0,9.78597,1
20.2,-0.01075,0.09261,-9.78996,0.01577,-0.00202,0.00928,0.08229,0.00014,0.0,9.79041,1
20.21,-0.00765,0.09394,-9.78445,0.01605,-0.00123,0.00841,0.08228,0.00017,0.0,9.7849,1
20.22,-0.00454,0.09528,-9.77894,0.01633,-0.00043,0.00755,0.08228,0.0002,0.0,9.7794,1
20.23,-0.00143,0.09661,-9.77342,0.01661,0.00036,0.00669,0.08228,0.00022,0.0,9.7739,1
20.24,-0.00112,0.0998,-9.77051,0.01472,0.00099,0.00843,0.08227,0.00027,0.0,9.77102,1
20.25,-0.00219,0.10391,-9.76889,0.01174,0.00153,0.01148,0.08226,0.00032,0.0,9.76944,1
20.26,-0.00327,0.10802,-9.76727,0.00876,0.00208,0.01452,0.08226,0.00037,0.0,9.76787,1
20.27,-0.00607,0.1076,-9.76532,0.00723,0.00287,0.01597,0.08224,0.0004,0.0,9.76591,1
20.28,-0.0123,0.09811,-9.76269,0.00856,0.00416,0.01421,0.08222,0.00038,0.0,9.76319,1
20.29,-0.01854,0.08862,-9.76005,0.0099,0.00544,0.01245,0.0822,0.00036,0.0,9.76047,1
20.3,-0.02478,0.07913,-9.75742,0.01124,0.00673,0.01069,0.08218,0.00034,0.0,9.75777,1
20.31,-0.02031,0.08814,-9.75731,0.01187,0.00778,0.01198,0.08219,0.0004,0.0,9.75773,1
20.32,-0.01584,0.09715,-9.7572,0.0125,0.00883,0.01326,0.0822,0.00047,0.0,9.7577,1
20.33,-0.01137,0.10616,-9.75709,0.01313,0.00988,0.01455,0.0822,0.00054,0.0,9.75767,1
20.34,-0.01608,0.11312,-9.7573,0.01307,0.01009,0.01486,0.0822,0.00054,0.0,9.75797,1
20.35,-0.02537,0.11905,-9.75767,0.01266,0.00989,0.01467,0.0822,0.00052,0.0,9.75842,1
20.36,-0.03467,0.12498,-9.75803,0.01226,0.0097,0.01448,0.08219,0.0005,0.0,9.75889,1
20.37,-0.03906,0.12789,-9.76016,0.01185,0.00966,0.01476,0.08218,0.00053,0.0,9.76108,1
20.38,-0.03366,0.12476,-9.76582,0.01141,0.00994,0.01598,0.08215,0.00067,0.0,9.76668,1
20.39,-0.02826,0.12162,-9.77148,0.01097,0.01023,0.01719,0.08213,0.00081,0.0,9.77228,1
20.4,-0.02285,0.11849,-9.77714,0.01054,0.01051,0.0184,0.0821,0.00095,0.0,9.77789,1
20.41,-0.02221,0.11221,-9.76145,0.01121,0.01178,0.01825,0.08211,0.00085,0.0,9.76212,1
20.42,-0.02157,0.10593,-9.74576,0.01189,0.01305,0.0181,0.08212,0.00075,0.0,9.74636,1
20.43,-0.02093,0.09966,-9.73007,0.01257,0.01432,0.01795,0.08213,0.00066,0.0,9.7306,1
20.44,-0.02096,0.10211,-9.72173,0.01335,0.01497,0.0176,0.08213,0.0006,0.0,9.72229,1
20.45,-0.02134,0.10893,-9.71708,0.01417,0.01532,0.01714,0.08213,0.00058,0.0,9.71771,1
20.46,-0.02171,0.11575,-9.71243,0.015,0.01566,0.01668,0.08212,0.00055,0.0,9.71314,1
20.47,-0.02512,0.1198,-9.70873,0.01536,0.01615,0.01668,0.08211,0.00052,0.0,9.70951,1
20.48,-0.03459,0.1183,-9.70696,0.01478,0.01692,0.01758,0.08209,0.00051,0.0,9.70774,1
20.49,-0.04406,0.11679,-9.70519,0.01421,0.0177,0.01848,0.08207,0.00049,0.0,9.70599,1
20.5,-0.05354,0.11529,-9.70342,0.01363,0.01847,0.01938,0.08205,0.00048,0.0,9.70425,1
20.51,-0.05803,0.11067,-9.7076,0.01414,0.01711,0.0209,0.08205,0.00055,0.0,9.70841,1
20.52,-0.06252,0.10604,-9.71179,0.01465,0.01575,0.02242,0.08206,0.00063,0.0,9.71257,1
20.53,-0.06702,0.10142,-9.71598,0.01516,0.01439,0.02393,0.08207,0.00071,0.0,9.71674,1
20.54,-0.06743,0.10159,-9.72509,0.0139,0.01381,0.02293,0.08207,0.00077,0.0,9.72586,1
20.55,-0.0658,0.10416,-9.73667,0.01176,0.01361,0.02067,0.08206,0.00083,0.0,9.73745,1
20.56,-0.06417,0.10673,-9.74825,0.00962,0.01341,0.01841,0.08205,0.00089,0.0,9.74905,1
20.57,-0.06313,0.10676,-9.75006,0.00916,0.01274,0.01689,0.08205,0.00081,0.0,9.75085,1
20.58,-0.06329,0.10171,-9.73231,0.01206,0.01112,0.01686,0.08204,0.00048,0.0,9.73305,1
20.59,-0.06344,0.09667,-9.71456,0.01495,0.0095,0.01684,0.08204,0.00015,0.0,9.71525,1
20.6,-0.06359,0.09162,-9.69681,0.01785,0.00788,0.01681,0.08203,-0.00018,0.0,9.69745,1
20.61,-0.0589,0.10533,-9.71007,0.01509,0.00696,0.01808,0.08203,-3e-05,0.0,9.71082,1
20.62,-0.0542,0.11904,-9.72334,0.01232,0.00604,0.01934,0.08202,0.00012,0.0,9.72422,1
20.63,-0.0495,0.13276,-9.7366,0.00955,0.00512,0.0206,0.08201,0.00027,0.0,9.73763,1
20.64,-0.05099,0.1372,-9.74714,0.00739,0.00474,0.02034,0.082,0.0002,0.0,9.74824,1
20.65,-0.05558,0.13702,-9.75632,0.00553,0.00464,0.0193,0.08199,3e-05,0.0,9.75744,1
20.66,-0.06018,0.13683,-9.76549,0.00366,0.00453,0.01827,0.08198,-0.00015,0.0,9.76664,1
20.67,-0.06755,0.13664,-9.76952,0.00274,0.00444,0.01775,0.08197,-0.00016,0.0,9.77071,1
20.68,-0.08049,0.13646,-9.76325,0.00371,0.00436,0.01824,0.08195,0.00017,0.0,9.76453,1
20.69,-0.09343,0.13627,-9.75698,0.00467,0.00428,0.01873,0.08193,0.00049,0.0,9.75838,1
20.7,-0.10636,0.13608,-9.75071,0.00563,0.00419,0.01923,0.08191,0.00082,0.0,9.75224,1
20.71,-0.10997,0.12821,-9.75556,0.00651,0.00502,0.01985,0.08191,0.00081,0.0,9.75702,1
20.72,-0.11358,0.12033,-9.76041,0.00739,0.00584,0.02046,0.08192,0.00079,0.0,9.76181,1
20.73,-0.11719,0.11246,-9.76525,0.00827,0.00666,0.02108,0.08192,0.00078,0.0,9.7666,1
20.74,-0.12438,0.1077,-9.77578,0.00874,0.00754,0.02003,0.08192,0.00063,0.0,9.77717,1
20.75,-0.13335,0.10448,-9.78915,0.009,0.00845,0.01815,0.08191,0.00041,0.0,9.79062,1
20.76,-0.14232,0.10127,-9.80252,0.00926,0.00936,0.01627,0.0819,0.0002,0.0,9.80408,1
20.77,-0.14964,0.09995,-9.8078,0.00924,0.00952,0.01446,0.08189,6e-05,0.0,9.80945,1
20.78,-0.15366,0.10239,-9.79689,0.00866,0.00819,0.01282,0.08188,6e-05,0.0,9.79863,1
20.79,-0.15768,0.10484,-9.78598,0.00809,0.00686,0.01118,0.08188,7e-05,0.0,9.78782,1
20.8,-0.1617,0.10729,-9.77508,0.00751,0.00553,0.00954,0.08187,8e-05,0.0,9.777,1
20.81,-0.16038,0.11943,-9.77257,0.00746,0.00594,0.01071,0.08187,0.00018,0.0,9.77461,1
20.82,-0.15905,0.13158,-9.77005,0.00742,0.00635,0.01187,0.08186,0.00029,0.0,9.77223,1
20.83,-0.15773,0.14372,-9.76754,0.00738,0.00676,0.01304,0.08185,0.0004,0.0,9.76987,1
20.84,-0.16208,0.15675,-9.76663,0.00421,0.00559,0.0141,0.08184,0.0004,0.0,9.76923,1
20.85,-0.16926,0.17022,-9.76651,-0.00051,0.00363,0.01509,0.08182,0.00034,0.0,9.76946,1
20.86,-0.17644,0.18369,-9.76639,-0.00524,0.00167,0.01608,0.0818,0.00028,0.0,9.76971,1
20.87,-0.17902,0.18454,-9.76418,-0.00796,0.00035,0.01676,0.08179,0.0003,0.0,9.76756,1
20.88,-0.17238,0.16015,-9.75776,-0.00668,0.00031,0.0168,0.08178,0.00049,0.0,9.7606,1
20.89,-0.16574,0.13577,-9.75135,-0.00539,0.00027,0.01684,0.08177,0.00067,0.0,9.7537,1
20.9,-0.1591,0.11138,-9.74493,-0.00411,0.00023,0.01688,0.08176,0.00085,0.0,9.74687,1
20.91,-0.17339,0.11284,-9.7578,-0.00421,-0.00174,0.01689,0.08176,0.0007,0.0,9.75999,1
20.92,-0.18769,0.1143,-9.77066,-0.00431,-0.0037,0.0169,0.08177,0.00055,0.0,9.77313,1
20.93,-0.20198,0.11576,-9.78353,-0.0044,-0.00567,0.01691,0.08177,0.0004,0.0,9.7863,1
20.94,-0.20594,0.11534,-9.79106,-0.0048,-0.00535,0.01665,0.08176,0.00038,0.0,9.79391,1
20.95,-0.20473,0.114,-9.79594,-0.00535,-0.00388,0.01626,0.08176,0.00043,0.0,9.79874,1
20.96,-0.20352,0.11265,-9.80082,-0.00589,-0.00242,0.01587,0.08175,0.00048,0.0,9.80358,1
20.97,-0.20272,0.10977,-9.80288,-0.00554,-0.0011,0.01514,0.08173,0.00052,0.0,9.80559,1
20.98,-0.20273,0.10384,-9.79931,-0.00338,-8e-05,0.0137,0.08171,0.00055,0.0,9.80195,1
20.99,-0.20275,0.09791,-9.79574,-0.00122,0.00094,0.01227,0.08168,0.00058,0.0,9.79832,1
21.0,-0.20277,0.09197,-9.79217,0.00094,0.00196,0.01084,0.08165,0.00061,0.0,9.7947,1
21.01,-0.19995,0.08849,-9.79141,0.00158,0.00241,0.01192,0.08166,0.00065,0.0,9.79385,1
21.02,-0.19713,0.085,-9.79066,0.00222,0.00286,0.013,0.08167,0.0007,0.0,9.79301,1
21.03,-0.19431,0.08152,-9.78991,0.00286,0.00332,0.01408,0.08167,0.00075,0.0,9.79217,1
21.04,-0.20017,0.07522,-9.79528,0.00265,0.00209,0.01454,0.08167,0.00059,0.0,9.79761,1
21.05,-0.21038,0.0675,-9.80371,0.00202,2e-05,0.01468,0.08167,0.00032,0.0,9.8062,1
21.06,-0.22058,0.05979,-9.81214,0.00138,-0.00204,0.01482,0.08167,6e-05,0.0,9.8148,1
21.07,-0.2288,0.06107,-9.81656,-0.00064,-0.00324,0.01468,0.08166,-9e-05,0.0,9.81942,1
21.08,-0.23303,0.08033,-9.81297,-0.00542,-0.00271,0.01396,0.08164,-1e-05,0.0,9.81607,1
21.09,-0.23726,0.09959,-9.80938,-0.01021,-0.00218,0.01324,0.08162,7e-05,0.0,9.81276,1
21.1,-0.24149,0.11885,-9.80579,-0.015,-0.00166,0.01252,0.0816,0.00015,0.0,9.80949,1
21.11,-0.24478,0.10721,-9.80888,-0.01263,-0.00209,0.01138,0.0816,0.00034,0.0,9.81252,1
21.12,-0.24807,0.09558,-9.81196,-0.01026,-0.00252,0.01024,0.08159,0.00053,0.0,9.81556,1
21.13,-0.25137,0.08395,-9.81505,-0.00788,-0.00296,0.0091,0.08159,0.00072,0.0,9.81862,1
21.14,-0.2549,0.07842,-9.817,-0.00672,-0.00355,0.00931,0.08159,0.00067,0.0,9.82062,1
21.15,-0.25856,0.07594,-9.81838,-0.00615,-0.00422,0.01018,0.08159,0.0005,0.0,9.82208,1
21.16,-0.26221,0.07346,-9.81976,-0.00559,-0.0049,0.01106,0.08159,0.00033,0.0,9.82354,1
21.17,-0.26425,0.07396,-9.8204,-0.00447,-0.00535,0.01153,0.08158,0.00026,0.0,9.82423,1
21.18,-0.26304,0.08043,-9.81954,-0.00226,-0.00536,0.0112,0.08155,0.00041,0.0,9.82339,1
21.19,-0.26183,0.0869,-9.81869,-5e-05,-0.00537,0.01088,0.08153,0.00055,0.0,9.82256,1
21.2,-0.26062,0.09337,-9.81783,0.00217,-0.00537,0.01055,0.08151,0.0007,0.0,9.82173,1
21.21,-0.25311,0.09149,-9.81841,0.00276,-0.0035,0.00939,0.08151,0.0006,0.0,9.82209,1
21.22,-0.2456,0.08961,-9.81898,0.00335,-0.00162,0.00824,0.08152,0.0005,0.0,9.82246,1
21.23,-0.23809,0.08773,-9.81956,0.00394,0.00025,0.00708,0.08153,0.0004,0.0,9.82284,1
21.24,-0.24043,0.08702,-9.81338,0.00465,0.00049,0.00676,0.08153,0.00038,0.0,9.81671,1
21.25,-0.24769,0.08688,-9.80383,0.00543,-8e-05,0.00686,0.08153,0.00039,0.0,9.80734,1
21.26,-0.25494,0.08674,-9.79427,0.00621,-0.00065,0.00696,0.08153,0.00041,0.0,9.79797,1
21.27,-0.26211,0.08635,-9.78552,0.00612,-0.00022,0.00702,0.08151,0.00041,0.0,9.78941,1
21.28,-0.26908,0.08543,-9.77837,0.00429,0.0022,0.00702,0.08149,0.00038,0.0,9.78244,1
21.29,-0.27606,0.08451,-9.77122,0.00246,0.00462,0.00701,0.08146,0.00036,0.0,9.77549,1
21.3,-0.28304,0.08359,-9.76407,0.00063,0.00705,0.007,0.08143,0.00033,0.0,9.76853,1
21.31,-0.27291,0.07527,-9.76896,0.0003,0.00685,0.00817,0.08144,0.00051,0.0,9.77306,1
21.32,-0.26278,0.06695,-9.77385,-3e-05,0.00666,0.00933,0.08145,0.00069,0.0,9.77761,1
21.33,-0.25264,0.05863,-9.77874,-0.00036,0.00647,0.0105,0.08146,0.00087,0.0,9.78218,1
21.34,-0.2466,0.05171,-9.78339,0.00022,0.00491,0.01129,0.08146,0.00073,0.0,9.78664,1
21.35,-0.2426,0.04548,-9.78792,0.00125,0.00267,0.01188,0.08145,0.00043,0.0,9.79104,1
21.36,-0.2386,0.03925,-9.79245,0.00229,0.00043,0.01247,0.08145,0.00013,0.0,9.79544,1
21.37,-0.23882,0.03779,-9.79578,0.00258,-0.00097,0.01211,0.08144,-4e-05,0.0,9.79876,1
21.38,-0.24747,0.04586,-9.7967,0.00139,-0.00068,0.00985,0.08141,4e-05,0.0,9.79993,1
21.39,-0.25612,0.05393,-9.79762,0.00019,-0.00039,0.00758,0.08138,0.00011,0.0,9.80111,1
21.4,-0.26477,0.062,-9.79853,-0.001,-0.0001,0.00532,0.08136,0.00019,0.0,9.80231,1
21.41,-0.26729,0.05228,-9.79807,0.00235,0.00053,0.00695,0.08137,0.00028,0.0,9.80185,1
21.42,-0.26982,0.04256,-9.7976,0.00569,0.00117,0.00858,0.08138,0.00037,0.0,9.80141,1
21.43,-0.27234,0.03284,-9.79713,0.00903,0.00181,0.01021,0.08139,0.00046,0.0,9.80097,1
21.44,-0.27927,0.03402,-9.80131,0.00914,0.00172,0.01162,0.08139,0.00047,0.0,9.80535,1
21.45,-0.2884,0.04065,-9.80781,0.00763,0.00128,0.01293,0.08139,0.00044,0.0,9.81214,1
21.46,-0.29752,0.04727,-9.81432,0.00612,0.00083,0.01424,0.08139,0.00041,0.0,9.81894,1
21.47,-0.3026,0.05135,-9.82163,0.00538,0.00042,0.01492,0.08139,0.00031,0.0,9.82643,1
21.48,-0.29957,0.05032,-9.83057,0.00618,6e-05,0.01437,0.08138,0.0001,0.0,9.83526,1
21.49,-0.29654,0.04929,-9.83951,0.00697,-0.0003,0.01382,0.08138,-0.00012,0.0,9.84411,1
21.5,-0.29351,0.04827,-9.84846,0.00777,-0.00066,0.01327,0.08137,-0.00034,0.0,9.85295,1
21.51,-0.30421,0.0491,-9.84418,0.00831,-0.00268,0.01135,0.08135,-0.00013,0.0,9.849,1
21.52,-0.3149,0.04994,-9.8399,0.00885,-0.00469,0.00944,0.08132,7e-05,0.0,9.84506,1
21.53,-0.32559,0.05077,-9.83562,0.00939,-0.00671,0.00752,0.0813,0.00027,0.0,9.84114,1
21.54,-0.32739,0.05094,-9.83147,0.01085,-0.00787,0.0056,0.0813,0.00025,0.0,9.83705,1
21.55,-0.32475,0.05078,-9.82738,0.01276,-0.0086,0.00368,0.08131,0.00012,0.0,9.83288,1
21.56,-0.32211,0.05062,-9.8233,0.01467,-0.00933,0.00176,0.08132,-1e-05,0.0,9.82871,1
